"","Time","County","SMR"
"3074",53,"Yuba",0.698077506838711
"3075",54,"Alameda",0.626584508939048
"3076",54,"Alpine",0
"3077",54,"Amador",1.57560855080596
"3078",54,"Butte",0.94785404920698
"3079",54,"Calaveras",1.09661131334831
"3080",54,"Colusa",0
"3081",54,"Contra Costa",0.617512231489754
"3082",54,"Del Norte",0
"3083",54,"El Dorado",0.314398766797711
"3084",54,"Fresno",0.917504056674771
"3085",54,"Glenn",1.65489363693892
"3086",54,"Humboldt",0.0905453818417939
"3087",54,"Imperial",1.7739447072418
"3088",54,"Inyo",0.657993530278051
"3089",54,"Kern",0.92971458387177
"3090",54,"Kings",1.70746721838395
"3091",54,"Lake",0.561512291203506
"3092",54,"Lassen",1.61542718965187
"3093",54,"Los Angeles",1.38257120963695
"3094",54,"Madera",0.606760220338481
"3095",54,"Marin",0.605235467733403
"3096",54,"Mariposa",0.682323945727501
"3097",54,"Mendocino",0.411875573476211
"3098",54,"Merced",0.929382094192677
"3099",54,"Modoc",0
"3100",54,"Mono",0
"3101",54,"Monterey",0.6223424140179
"3102",54,"Napa",0.869443660973053
"3103",54,"Nevada",0.369018983311343
"3104",54,"Orange",0.898841590462621
"3105",54,"Placer",1.15223551281957
"3106",54,"Plumas",0.639151161458171
"3107",54,"Riverside",0.974054204115128
"3108",54,"Sacramento",0.998939488980687
"3109",54,"San Benito",0.379305695361622
"3110",54,"San Bernardino",1.4456024665641
"3111",54,"San Diego",0.745718959827452
"3112",54,"San Francisco",0.734820402976563
"3113",54,"San Joaquin",1.19473066123355
"3114",54,"San Luis Obispo",1.08852717600649
"3115",54,"San Mateo",0.499411373063875
"3116",54,"Santa Barbara",0.665133268960964
"3117",54,"Santa Clara",0.364088627550541
"3118",54,"Santa Cruz",0.310197052907296
"3119",54,"Shasta",1.77429152715887
"3120",54,"Sierra",0
"3121",54,"Siskiyou",1.10491897481307
"3122",54,"Solano",0.16398628644658
"3123",54,"Sonoma",0.415595988551215
"3124",54,"Stanislaus",1.53312142672133
"3125",54,"Sutter",1.14820795050648
"3126",54,"Tehama",1.47432096704511
"3127",54,"Trinity",0
"3128",54,"Tulare",1.35349797422486
"3129",54,"Tuolumne",1.62353502893061
"3130",54,"Ventura",1.13909092513685
"3131",54,"Yolo",1.08598417027895
"3132",54,"Yuba",0.765667462115076
"3133",55,"Alameda",0.560384746184664
"3134",55,"Alpine",0
"3135",55,"Amador",2.91893848677898
"3136",55,"Butte",1.85926659810483
"3137",55,"Calaveras",4.57100665856861
"3138",55,"Colusa",0
"3139",55,"Contra Costa",0.639858739904898
"3140",55,"Del Norte",1.63247868254707
"3141",55,"El Dorado",0.349469032825034
"3142",55,"Fresno",1.24212373315997
"3143",55,"Glenn",0.766455082691023
"3144",55,"Humboldt",0.670969701764863
"3145",55,"Imperial",1.40844504903127
"3146",55,"Inyo",0
"3147",55,"Kern",0.97034885988006
"3148",55,"Kings",1.58160850806025
"3149",55,"Lake",1.73374264053399
"3150",55,"Lassen",1.49635282001105
"3151",55,"Los Angeles",1.24557423366515
"3152",55,"Madera",0.562035461944697
"3153",55,"Marin",0.517498246169083
"3154",55,"Mariposa",2.52811731012263
"3155",55,"Mendocino",0.763031821938833
"3156",55,"Merced",1.72175326306435
"3157",55,"Modoc",0
"3158",55,"Mono",1.61119717547569
"3159",55,"Monterey",0.70178844552077
"3160",55,"Napa",1.1274988282854
"3161",55,"Nevada",0.683636625473087
"3162",55,"Orange",0.891808981812548
"3163",55,"Placer",0.73026019011525
"3164",55,"Plumas",0
"3165",55,"Riverside",0.856687445057206
"3166",55,"Sacramento",0.961171506163479
"3167",55,"San Benito",0
"3168",55,"San Bernardino",1.65351893254663
"3169",55,"San Diego",0.667392702235039
"3170",55,"San Francisco",0.630237250829788
"3171",55,"San Joaquin",1.12103844111946
"3172",55,"San Luis Obispo",1.77459217415767
"3173",55,"San Mateo",0.34694953502861
"3174",55,"Santa Barbara",0.59146155710744
"3175",55,"Santa Clara",0.54874800367312
"3176",55,"Santa Cruz",0.246284735712351
"3177",55,"Shasta",2.78131978569597
"3178",55,"Sierra",7.22116332803087
"3179",55,"Siskiyou",3.07042366459407
"3180",55,"Solano",0.354430375274815
"3181",55,"Sonoma",0.1811586312532
"3182",55,"Stanislaus",1.76014114408052
"3183",55,"Sutter",0.638143600295502
"3184",55,"Tehama",3.7555310227666
"3185",55,"Trinity",0
"3186",55,"Tulare",1.43946847439387
"3187",55,"Tuolumne",3.43740119834443
"3188",55,"Ventura",0.923236706594764
"3189",55,"Yolo",1.00593544920738
"3190",55,"Yuba",0.567383623831912
"3191",56,"Alameda",0.629154428693166
"3192",56,"Alpine",0
"3193",56,"Amador",2.29400275789149
"3194",56,"Butte",1.21766946072651
"3195",56,"Calaveras",1.99576012699129
"3196",56,"Colusa",0
"3197",56,"Contra Costa",0.571439723663566
"3198",56,"Del Norte",4.81113761508367
"3199",56,"El Dorado",0.686621976387512
"3200",56,"Fresno",1.28445904240517
"3201",56,"Glenn",1.50589853251188
"3202",56,"Humboldt",1.31829289421643
"3203",56,"Imperial",1.61423107308209
"3204",56,"Inyo",0
"3205",56,"Kern",1.23922526202304
"3206",56,"Kings",1.69498773230646
"3207",56,"Lake",2.72510737507722
"3208",56,"Lassen",1.46998536943817
"3209",56,"Los Angeles",1.36149911735924
"3210",56,"Madera",0.276065876682087
"3211",56,"Marin",0.33891955622821
"3212",56,"Mariposa",2.4835689874773
"3213",56,"Mendocino",0.499724218186078
"3214",56,"Merced",1.38388418060479
"3215",56,"Modoc",0
"3216",56,"Mono",0
"3217",56,"Monterey",0.984888756143056
"3218",56,"Napa",0.632932004298665
"3219",56,"Nevada",0.447726776741552
"3220",56,"Orange",0.835027366436956
"3221",56,"Placer",0.772576182155137
"3222",56,"Plumas",0
"3223",56,"Riverside",0.805779221215584
"3224",56,"Sacramento",0.93014151013966
"3225",56,"San Benito",1.38062260261031
"3226",56,"San Bernardino",1.27558834654769
"3227",56,"San Diego",0.721195726247819
"3228",56,"San Francisco",0.693427558446026
"3229",56,"San Joaquin",0.79066576599457
"3230",56,"San Luis Obispo",1.90180562997434
"3231",56,"San Mateo",0.113611962278091
"3232",56,"Santa Barbara",0.968398878377086
"3233",56,"Santa Clara",0.606463239742264
"3234",56,"Santa Cruz",0.483889833161711
"3235",56,"Shasta",3.72587692557189
"3236",56,"Sierra",0
"3237",56,"Siskiyou",4.02175904378548
"3238",56,"Solano",0.497407008724253
"3239",56,"Sonoma",0.355932817352103
"3240",56,"Stanislaus",1.65052883014199
"3241",56,"Sutter",0.835865038859894
"3242",56,"Tehama",2.68316673793177
"3243",56,"Trinity",0
"3244",56,"Tulare",1.18602219902453
"3245",56,"Tuolumne",0.844207563029524
"3246",56,"Ventura",0.466440798020312
"3247",56,"Yolo",0.790567771535671
"3248",56,"Yuba",0
"3249",57,"Alameda",0.53852962033691
"3250",57,"Alpine",0
"3251",57,"Amador",0
"3252",57,"Butte",0
"3253",57,"Calaveras",0
"3254",57,"Colusa",0
"3255",57,"Contra Costa",0.626084185926416
"3256",57,"Del Norte",0
"3257",57,"El Dorado",1.41052659402683
"3258",57,"Fresno",1.49524206474858
"3259",57,"Glenn",0
"3260",57,"Humboldt",0.677041825762735
"3261",57,"Imperial",1.89492154409637
"3262",57,"Inyo",0
"3263",57,"Kern",0.88121726777343
"3264",57,"Kings",1.74100549879442
"3265",57,"Lake",0
"3266",57,"Lassen",0
"3267",57,"Los Angeles",1.12408093402685
"3268",57,"Madera",0.567121755717952
"3269",57,"Marin",0.348120992143908
"3270",57,"Mariposa",5.10199239961401
"3271",57,"Mendocino",3.07974834918298
"3272",57,"Merced",1.89527426242707
"3273",57,"Modoc",0
"3274",57,"Mono",0
"3275",57,"Monterey",0.202325563479162
"3276",57,"Napa",1.95034703587055
"3277",57,"Nevada",0.919764509686265
"3278",57,"Orange",0.731152216706611
"3279",57,"Placer",1.36037331621887
"3280",57,"Plumas",0
"3281",57,"Riverside",0.735693849033434
"3282",57,"Sacramento",1.21595628104642
"3283",57,"San Benito",1.41810556919701
"3284",57,"San Bernardino",1.76060772775056
"3285",57,"San Diego",0.619557858780726
"3286",57,"San Francisco",0.508752604289748
"3287",57,"San Joaquin",1.50824478051065
"3288",57,"San Luis Obispo",1.95343836200984
"3289",57,"San Mateo",0.466785799766999
"3290",57,"Santa Barbara",1.392566350897
"3291",57,"Santa Clara",0.553714048955229
"3292",57,"Santa Cruz",0
"3293",57,"Shasta",4.08216741890712
"3294",57,"Sierra",0
"3295",57,"Siskiyou",0
"3296",57,"Solano",0.20436450856182
"3297",57,"Sonoma",0.548394227639779
"3298",57,"Stanislaus",2.42191366801701
"3299",57,"Sutter",1.71711641467146
"3300",57,"Tehama",1.37800644685636
"3301",57,"Trinity",0
"3302",57,"Tulare",1.49935002675152
"3303",57,"Tuolumne",1.73425445074843
"3304",57,"Ventura",1.17114396446126
"3305",57,"Yolo",1.62406229989681
"3306",57,"Yuba",2.29007326904102
"3307",58,"Alameda",0.802348625355891
"3308",58,"Alpine",0
"3309",58,"Amador",0
"3310",58,"Butte",1.38032942614191
"3311",58,"Calaveras",0
"3312",58,"Colusa",0
"3313",58,"Contra Costa",0.25910974735906
"3314",58,"Del Norte",0
"3315",58,"El Dorado",0.778343014431786
"3316",58,"Fresno",0.728020480963727
"3317",58,"Glenn",0
"3318",58,"Humboldt",1.12079583141247
"3319",58,"Imperial",0.784227830047373
"3320",58,"Inyo",0
"3321",58,"Kern",0.486264709557873
"3322",58,"Kings",0
"3323",58,"Lake",0
"3324",58,"Lassen",0
"3325",58,"Los Angeles",1.36266097124975
"3326",58,"Madera",0
"3327",58,"Marin",0
"3328",58,"Mariposa",0
"3329",58,"Mendocino",0
"3330",58,"Merced",1.04583174031556
"3331",58,"Modoc",0
"3332",58,"Mono",0
"3333",58,"Monterey",1.67467975763651
"3334",58,"Napa",0
"3335",58,"Nevada",1.522606416784
"3336",58,"Orange",1.16381907153674
"3337",58,"Placer",1.12600188346206
"3338",58,"Plumas",0
"3339",58,"Riverside",0.548050586414794
"3340",58,"Sacramento",1.62951587226374
"3341",58,"San Benito",0
"3342",58,"San Bernardino",1.15226952933697
"3343",58,"San Diego",0.490521138152075
"3344",58,"San Francisco",1.85285030865674
"3345",58,"San Joaquin",0.576183399296203
"3346",58,"San Luis Obispo",1.07792728590306
"3347",58,"San Mateo",0.579548661508465
"3348",58,"Santa Barbara",1.31731263156014
"3349",58,"Santa Clara",0.611090161393786
"3350",58,"Santa Cruz",0.548529299014774
"3351",58,"Shasta",1.68943632879864
"3352",58,"Sierra",0
"3353",58,"Siskiyou",0
"3354",58,"Solano",0.338311283836421
"3355",58,"Sonoma",0.605219097669868
"3356",58,"Stanislaus",0.801862053380912
"3357",58,"Sutter",1.42128362412881
"3358",58,"Tehama",4.56238838584652
"3359",58,"Trinity",0
"3360",58,"Tulare",2.79232884195577
"3361",58,"Tuolumne",2.87093807951613
"3362",58,"Ventura",1.23374852776409
"3363",58,"Yolo",0
"3364",58,"Yuba",0
"3365",59,"Alameda",1.16112240092153
"3366",59,"Alpine",0
"3367",59,"Amador",0
"3368",59,"Butte",2.69669236668213
"3369",59,"Calaveras",4.41987852514168
"3370",59,"Colusa",0
"3371",59,"Contra Costa",0.506211969840505
"3372",59,"Del Norte",0
"3373",59,"El Dorado",0
"3374",59,"Fresno",1.51712365594002
"3375",59,"Glenn",0
"3376",59,"Humboldt",1.45976822920551
"3377",59,"Imperial",0
"3378",59,"Inyo",0
"3379",59,"Kern",0.844440178549282
"3380",59,"Kings",1.25125923653192
"3381",59,"Lake",3.01755792264648
"3382",59,"Lassen",0
"3383",59,"Los Angeles",1.2595232958491
"3384",59,"Madera",0
"3385",59,"Marin",0
"3386",59,"Mariposa",0
"3387",59,"Mendocino",4.42682526939472
"3388",59,"Merced",2.7242641430659
"3389",59,"Modoc",0
"3390",59,"Mono",0
"3391",59,"Monterey",0.872467307880873
"3392",59,"Napa",0
"3393",59,"Nevada",0
"3394",59,"Orange",0.84884989061548
"3395",59,"Placer",0
"3396",59,"Plumas",0
"3397",59,"Riverside",0.793113856762872
"3398",59,"Sacramento",1.87265740844082
"3399",59,"San Benito",0
"3400",59,"San Bernardino",1.32420070731551
"3401",59,"San Diego",0.75503275854805
"3402",59,"San Francisco",0.658152149549469
"3403",59,"San Joaquin",0.2501479148164
"3404",59,"San Luis Obispo",1.4039345626152
"3405",59,"San Mateo",1.00643572437568
"3406",59,"Santa Barbara",0
"3407",59,"Santa Clara",0.795907673620199
"3408",59,"Santa Cruz",0.714425965058267
"3409",59,"Shasta",1.10019390192497
"3410",59,"Sierra",0
"3411",59,"Siskiyou",0
"3412",59,"Solano",0.440629818460119
"3413",59,"Sonoma",0.394130485555743
"3414",59,"Stanislaus",1.39250190733466
"3415",59,"Sutter",1.85113525679216
"3416",59,"Tehama",0
"3417",59,"Trinity",0
"3418",59,"Tulare",0
"3419",59,"Tuolumne",0
"3420",59,"Ventura",0.918218416482263
"3421",59,"Yolo",0.875409190919986
"3422",59,"Yuba",0
"3423",60,"Alameda",1.08813756429218
"3424",60,"Alpine",0
"3425",60,"Amador",0
"3426",60,"Butte",2.10598832445652
"3427",60,"Calaveras",0
"3428",60,"Colusa",0
"3429",60,"Contra Costa",1.38364605089738
"3430",60,"Del Norte",0
"3431",60,"El Dorado",1.1875290563045
"3432",60,"Fresno",1.11075124809894
"3433",60,"Glenn",0
"3434",60,"Humboldt",0
"3435",60,"Imperial",0
"3436",60,"Inyo",0
"3437",60,"Kern",0.247300338003718
"3438",60,"Kings",0
"3439",60,"Lake",0
"3440",60,"Lassen",0
"3441",60,"Los Angeles",1.20717947056706
"3442",60,"Madera",0
"3443",60,"Marin",0
"3444",60,"Mariposa",0
"3445",60,"Mendocino",2.59285480064548
"3446",60,"Merced",3.19128085330577
"3447",60,"Modoc",0
"3448",60,"Mono",0
"3449",60,"Monterey",0.511016566044512
"3450",60,"Napa",0
"3451",60,"Nevada",0
"3452",60,"Orange",0.852314584046564
"3453",60,"Placer",0
"3454",60,"Plumas",0
"3455",60,"Riverside",0.836168608987143
"3456",60,"Sacramento",1.16996500946398
"3457",60,"San Benito",0
"3458",60,"San Bernardino",1.44779277333163
"3459",60,"San Diego",0.408215513412792
"3460",60,"San Francisco",2.31293469698813
"3461",60,"San Joaquin",0.586060828998424
"3462",60,"San Luis Obispo",1.64460905906352
"3463",60,"San Mateo",0.884225672130058
"3464",60,"Santa Barbara",1.00492135036159
"3465",60,"Santa Clara",0.815805365460704
"3466",60,"Santa Cruz",0.836898987639684
"3467",60,"Shasta",0
"3468",60,"Sierra",0
"3469",60,"Siskiyou",0
"3470",60,"Solano",0
"3471",60,"Sonoma",0.923391423302028
"3472",60,"Stanislaus",0
"3473",60,"Sutter",2.1684727293851
"3474",60,"Tehama",0
"3475",60,"Trinity",0
"3476",60,"Tulare",2.36683111365775
"3477",60,"Tuolumne",8.7604624826378
"3478",60,"Ventura",1.34453410984903
"3479",60,"Yolo",1.02547933793484
"3480",60,"Yuba",0
"3481",61,"Alameda",1.32238940104952
"3482",61,"Alpine",0
"3483",61,"Amador",0
"3484",61,"Butte",2.3624869024352
"3485",61,"Calaveras",7.74423160388073
"3486",61,"Colusa",0
"3487",61,"Contra Costa",2.21738149182273
"3488",61,"Del Norte",6.22295292663244
"3489",61,"El Dorado",1.77621867395972
"3490",61,"Fresno",0.498414021582859
"3491",61,"Glenn",0
"3492",61,"Humboldt",2.55771356399255
"3493",61,"Imperial",0
"3494",61,"Inyo",0
"3495",61,"Kern",0.739787335908559
"3496",61,"Kings",0
"3497",61,"Lake",0
"3498",61,"Lassen",0
"3499",61,"Los Angeles",1.1201471424817
"3500",61,"Madera",0
"3501",61,"Marin",0
"3502",61,"Mariposa",0
"3503",61,"Mendocino",3.87820162489709
"3504",61,"Merced",1.19332083189852
"3505",61,"Modoc",0
"3506",61,"Mono",0
"3507",61,"Monterey",0.764341017587945
"3508",61,"Napa",0
"3509",61,"Nevada",0
"3510",61,"Orange",0.903004233453892
"3511",61,"Placer",1.71306269449784
"3512",61,"Plumas",0
"3513",61,"Riverside",0.416893181118946
"3514",61,"Sacramento",1.64057593474517
"3515",61,"San Benito",0
"3516",61,"San Bernardino",0.85073293304743
"3517",61,"San Diego",0.407052506252071
"3518",61,"San Francisco",2.11414971115962
"3519",61,"San Joaquin",0.876586710040377
"3520",61,"San Luis Obispo",1.84491400856485
"3521",61,"San Mateo",0.661279883003248
"3522",61,"Santa Barbara",0
"3523",61,"Santa Clara",1.48169777914872
"3524",61,"Santa Cruz",0
"3525",61,"Shasta",0.963845085019737
"3526",61,"Sierra",0
"3527",61,"Siskiyou",0
"3528",61,"Solano",0.386021849505659
"3529",61,"Sonoma",0.690570508879722
"3530",61,"Stanislaus",1.21992688463079
"3531",61,"Sutter",1.62172105830082
"3532",61,"Tehama",2.60290106628423
"3533",61,"Trinity",0
"3534",61,"Tulare",0.354013200760775
"3535",61,"Tuolumne",6.55162792504964
"3536",61,"Ventura",0.603316587752769
"3537",61,"Yolo",0.766918308284604
"3538",61,"Yuba",0
"3539",62,"Alameda",0.692451177276842
"3540",62,"Alpine",0
"3541",62,"Amador",3.78719000757359
"3542",62,"Butte",0.670087194145256
"3543",62,"Calaveras",6.5896370738476
"3544",62,"Colusa",0
"3545",62,"Contra Costa",1.88679006940552
"3546",62,"Del Norte",5.29516721757088
"3547",62,"El Dorado",1.51140061711481
"3548",62,"Fresno",1.13094672533711
"3549",62,"Glenn",0
"3550",62,"Humboldt",1.08819086177138
"3551",62,"Imperial",0.761413929536904
"3552",62,"Inyo",0
"3553",62,"Kern",0
"3554",62,"Kings",0
"3555",62,"Lake",0
"3556",62,"Lassen",0
"3557",62,"Los Angeles",1.23766380063188
"3558",62,"Madera",0
"3559",62,"Marin",2.23810150585611
"3560",62,"Mariposa",0
"3561",62,"Mendocino",0
"3562",62,"Merced",0
"3563",62,"Modoc",0
"3564",62,"Mono",0
"3565",62,"Monterey",0.650384720420287
"3566",62,"Napa",1.04491319982398
"3567",62,"Nevada",2.95662482386421
"3568",62,"Orange",0.994367014720991
"3569",62,"Placer",0
"3570",62,"Plumas",0
"3571",62,"Riverside",0.532107296628182
"3572",62,"Sacramento",2.04743876656197
"3573",62,"San Benito",0
"3574",62,"San Bernardino",0.723896386665813
"3575",62,"San Diego",0.736024940850336
"3576",62,"San Francisco",1.79894920876855
"3577",62,"San Joaquin",0.745895600543448
"3578",62,"San Luis Obispo",1.04656940122224
"3579",62,"San Mateo",0.937815106804607
"3580",62,"Santa Barbara",0.959243107163339
"3581",62,"Santa Clara",1.26079011025745
"3582",62,"Santa Cruz",0.532572083043435
"3583",62,"Shasta",3.28057818028536
"3584",62,"Sierra",0
"3585",62,"Siskiyou",0
"3586",62,"Solano",0.656939002067813
"3587",62,"Sonoma",0.881419085879208
"3588",62,"Stanislaus",0.778535157282559
"3589",62,"Sutter",0
"3590",62,"Tehama",0
"3591",62,"Trinity",0
"3592",62,"Tulare",0
"3593",62,"Tuolumne",0
"3594",62,"Ventura",0.342245046143389
"3595",62,"Yolo",0.65257776050399
"3596",62,"Yuba",0
"3597",63,"Alameda",0.994381586167788
"3598",63,"Alpine",0
"3599",63,"Amador",0
"3600",63,"Butte",3.84906482276648
"3601",63,"Calaveras",0
"3602",63,"Colusa",0
"3603",63,"Contra Costa",1.35474482790213
"3604",63,"Del Norte",3.80201301522713
"3605",63,"El Dorado",2.71302330095675
"3606",63,"Fresno",0.710532782726478
"3607",63,"Glenn",0
"3608",63,"Humboldt",0
"3609",63,"Imperial",0.546707129563051
"3610",63,"Inyo",0
"3611",63,"Kern",0.790973665938785
"3612",63,"Kings",1.33946811221433
"3613",63,"Lake",0
"3614",63,"Lassen",0
"3615",63,"Los Angeles",1.09295211228934
"3616",63,"Madera",0
"3617",63,"Marin",1.20524395713531
"3618",63,"Mariposa",0
"3619",63,"Mendocino",1.18472477836282
"3620",63,"Merced",1.09361778589134
"3621",63,"Modoc",11.0581398072432
"3622",63,"Mono",7.50489754842986
"3623",63,"Monterey",1.16746604514086
"3624",63,"Napa",1.50052809374201
"3625",63,"Nevada",1.06145147070843
"3626",63,"Orange",0.746424325671762
"3627",63,"Placer",0.784967370455275
"3628",63,"Plumas",0
"3629",63,"Riverside",0.339610110989846
"3630",63,"Sacramento",1.53691552320252
"3631",63,"San Benito",1.63656047411248
"3632",63,"San Bernardino",0.850531002609963
"3633",63,"San Diego",0.621738162291023
"3634",63,"San Francisco",2.58334742773551
"3635",63,"San Joaquin",1.33891181559692
"3636",63,"San Luis Obispo",3.38153951439301
"3637",63,"San Mateo",0.67336593830618
"3638",63,"Santa Barbara",0.688751578250439
"3639",63,"Santa Clara",1.01176905638077
"3640",63,"Santa Cruz",0.764790197581957
"3641",63,"Shasta",1.76662989473592
"3642",63,"Sierra",0
"3643",63,"Siskiyou",2.3836535324786
"3644",63,"Solano",0
"3645",63,"Sonoma",0.843830282390887
"3646",63,"Stanislaus",1.30433435837156
"3647",63,"Sutter",0
"3648",63,"Tehama",0
"3649",63,"Trinity",0
"3650",63,"Tulare",1.73032039640776
"3651",63,"Tuolumne",0
"3652",63,"Ventura",0.737211914016438
"3653",63,"Yolo",0.93712211038432
"3654",63,"Yuba",0
"3655",64,"Alameda",1.00223196711122
"3656",64,"Alpine",0
"3657",64,"Amador",2.19258368859524
"3658",64,"Butte",1.55178087065217
"3659",64,"Calaveras",7.63010608550775
"3660",64,"Colusa",3.73931935135941
"3661",64,"Contra Costa",1.4564695272604
"3662",64,"Del Norte",3.06562312596209
"3663",64,"El Dorado",0.437510704954288
"3664",64,"Fresno",0.572913801651034
"3665",64,"Glenn",0
"3666",64,"Humboldt",1.89001570728713
"3667",64,"Imperial",0.440818590784524
"3668",64,"Inyo",0
"3669",64,"Kern",1.00221715927823
"3670",64,"Kings",0
"3671",64,"Lake",2.60462894375802
"3672",64,"Lassen",0
"3673",64,"Los Angeles",1.26836205581997
"3674",64,"Madera",0
"3675",64,"Marin",0.647871488537294
"3676",64,"Mariposa",0
"3677",64,"Mendocino",2.86578688492395
"3678",64,"Merced",0.881801288413435
"3679",64,"Modoc",0
"3680",64,"Mono",0
"3681",64,"Monterey",0.753077044697175
"3682",64,"Napa",1.20989949453303
"3683",64,"Nevada",0
"3684",64,"Orange",1.02053456773996
"3685",64,"Placer",1.68781756005261
"3686",64,"Plumas",0
"3687",64,"Riverside",0.58189511385655
"3688",64,"Sacramento",1.29311922098651
"3689",64,"San Benito",0
"3690",64,"San Bernardino",0.914395435788395
"3691",64,"San Diego",0.501317297173604
"3692",64,"San Francisco",1.2308599849469
"3693",64,"San Joaquin",0.755710016340073
"3694",64,"San Luis Obispo",1.21181720141523
"3695",64,"San Mateo",0.217178235260014
"3696",64,"Santa Barbara",1.1107025451365
"3697",64,"Santa Clara",1.20223948594209
"3698",64,"Santa Cruz",0.61666241194503
"3699",64,"Shasta",1.89928210437573
"3700",64,"Sierra",0
"3701",64,"Siskiyou",1.92197747987222
"3702",64,"Solano",0
"3703",64,"Sonoma",0.510295260245857
"3704",64,"Stanislaus",1.35219264159602
"3705",64,"Sutter",0
"3706",64,"Tehama",1.28227126212739
"3707",64,"Trinity",0
"3708",64,"Tulare",0.697592328235969
"3709",64,"Tuolumne",6.45507761878575
"3710",64,"Ventura",0.495354672049642
"3711",64,"Yolo",1.51123270853556
"3712",64,"Yuba",2.1309734419287
"3713",65,"Alameda",0.56673831473551
"3714",65,"Alpine",0
"3715",65,"Amador",0
"3716",65,"Butte",0.626782239421583
"3717",65,"Calaveras",1.54094404362933
"3718",65,"Colusa",0
"3719",65,"Contra Costa",0.941255816936993
"3720",65,"Del Norte",0
"3721",65,"El Dorado",0.706862533514581
"3722",65,"Fresno",1.12397447724298
"3723",65,"Glenn",0
"3724",65,"Humboldt",0.508932800998518
"3725",65,"Imperial",1.06831036031964
"3726",65,"Inyo",3.69841601627374
"3727",65,"Kern",0.736012910725352
"3728",65,"Kings",1.30871501780124
"3729",65,"Lake",0
"3730",65,"Lassen",2.26997740722765
"3731",65,"Los Angeles",1.33731852724856
"3732",65,"Madera",0
"3733",65,"Marin",0.523365573223154
"3734",65,"Mariposa",3.83517115753298
"3735",65,"Mendocino",0
"3736",65,"Merced",1.66212544443009
"3737",65,"Modoc",0
"3738",65,"Mono",0
"3739",65,"Monterey",1.67297090074096
"3740",65,"Napa",0.48869239787686
"3741",65,"Nevada",0
"3742",65,"Orange",0.951243955409111
"3743",65,"Placer",0.681729031483833
"3744",65,"Plumas",0
"3745",65,"Riverside",0.884834506864701
"3746",65,"Sacramento",1.69749387533837
"3747",65,"San Benito",0
"3748",65,"San Bernardino",0.831003505101061
"3749",65,"San Diego",0.445473278525864
"3750",65,"San Francisco",1.83566245792709
"3751",65,"San Joaquin",0.872114328866702
"3752",65,"San Luis Obispo",1.46840094559243
"3753",65,"San Mateo",0.52632480483932
"3754",65,"Santa Barbara",0.897251205679994
"3755",65,"Santa Clara",0.728397647732772
"3756",65,"Santa Cruz",0.249077079654668
"3757",65,"Shasta",2.30142601933284
"3758",65,"Sierra",0
"3759",65,"Siskiyou",1.55261786214167
"3760",65,"Solano",0.30724188021879
"3761",65,"Sonoma",0.137409437991373
"3762",65,"Stanislaus",1.33507304465972
"3763",65,"Sutter",0
"3764",65,"Tehama",1.03584838352128
"3765",65,"Trinity",0
"3766",65,"Tulare",0.84529682630634
"3767",65,"Tuolumne",5.21456100157012
"3768",65,"Ventura",1.04041329928794
"3769",65,"Yolo",1.83121310345507
"3770",65,"Yuba",0
"3771",66,"Alameda",0.737558032134664
"3772",66,"Alpine",0
"3773",66,"Amador",1.46686936913062
"3774",66,"Butte",0.519081629267452
"3775",66,"Calaveras",3.82848632811568
"3776",66,"Colusa",0
"3777",66,"Contra Costa",0.876958764653269
"3778",66,"Del Norte",0
"3779",66,"El Dorado",1.1708032949481
"3780",66,"Fresno",0.821330148242177
"3781",66,"Glenn",0
"3782",66,"Humboldt",0.842964752076419
"3783",66,"Imperial",1.17965538378957
"3784",66,"Inyo",3.06291354587177
"3785",66,"Kern",0.548588777965995
"3786",66,"Kings",0.722558150673363
"3787",66,"Lake",0.871266724144407
"3788",66,"Lassen",0
"3789",66,"Los Angeles",1.34996921754206
"3790",66,"Madera",0.353053262010331
"3791",66,"Marin",0.433435150781993
"3792",66,"Mariposa",0
"3793",66,"Mendocino",0.639083929736562
"3794",66,"Merced",1.57316661782679
"3795",66,"Modoc",5.96516555799175
"3796",66,"Mono",0
"3797",66,"Monterey",0.251909574810675
"3798",66,"Napa",2.02359950670137
"3799",66,"Nevada",0.572585793353985
"3800",66,"Orange",1.24295876840124
"3801",66,"Placer",0.846880289815128
"3802",66,"Plumas",0
"3803",66,"Riverside",0.480895092023122
"3804",66,"Sacramento",1.26162600052234
"3805",66,"San Benito",2.64846195035949
"3806",66,"San Bernardino",1.37642270704063
"3807",66,"San Diego",0.637237831970672
"3808",66,"San Francisco",1.33020892197674
"3809",66,"San Joaquin",0.722258063906508
"3810",66,"San Luis Obispo",1.41876485729071
"3811",66,"San Mateo",0.145295298237333
"3812",66,"Santa Barbara",0.619229705328447
"3813",66,"Santa Clara",0.976668395269857
"3814",66,"Santa Cruz",0.206277919488654
"3815",66,"Shasta",0.952984858709656
"3816",66,"Sierra",0
"3817",66,"Siskiyou",0
"3818",66,"Solano",0
"3819",66,"Sonoma",0.568991193936109
"3820",66,"Stanislaus",1.50772653699087
"3821",66,"Sutter",1.60344814496785
"3822",66,"Tehama",1.71571506904369
"3823",66,"Trinity",4.23243549962347
"3824",66,"Tulare",0.233349546416961
"3825",66,"Tuolumne",1.07963446088846
"3826",66,"Ventura",0.927917906797216
"3827",66,"Yolo",1.51655395046702
